Label,Mode,Frequency,Isotopologue
MODE,42,99.74436,CHDDD
MODE,43,107.60316,CHDDD
MODE,44,108.0124,CHDDD
MODE,45,108.14966,CHDDD
MODE,46,112.70404,CHDDD
MODE,47,116.41071,CHDDD
MODE,48,119.29251,CHDDD
MODE,49,122.06528,CHDDD
MODE,50,130.18653,CHDDD
MODE,51,134.31986,CHDDD
MODE,52,144.26323,CHDDD
MODE,53,147.39498,CHDDD
MODE,54,152.06228,CHDDD
MODE,55,155.86177,CHDDD
MODE,56,164.79002,CHDDD
MODE,57,169.10781,CHDDD
MODE,58,184.56762,CHDDD
MODE,59,193.68185,CHDDD
MODE,60,203.42055,CHDDD
MODE,61,205.62356,CHDDD
MODE,62,218.90966,CHDDD
MODE,63,222.64728,CHDDD
MODE,64,225.71239,CHDDD
MODE,65,233.90043,CHDDD
MODE,66,247.27935,CHDDD
MODE,67,249.53905,CHDDD
MODE,68,259.52423,CHDDD
MODE,69,268.46637,CHDDD
MODE,70,272.26763,CHDDD
MODE,71,297.27403,CHDDD
MODE,72,303.94607,CHDDD
MODE,73,316.34878,CHDDD
MODE,74,322.73682,CHDDD
MODE,75,323.44647,CHDDD
MODE,76,332.53451,CHDDD
MODE,77,335.96972,CHDDD
MODE,78,338.48674,CHDDD
MODE,79,340.53728,CHDDD
MODE,80,362.36653,CHDDD
MODE,81,379.52624,CHDDD
MODE,82,382.57231,CHDDD
MODE,83,393.00414,CHDDD
MODE,84,405.10931,CHDDD
MODE,85,423.62241,CHDDD
MODE,86,425.69073,CHDDD
MODE,87,426.0662,CHDDD
MODE,88,433.9677,CHDDD
MODE,89,436.81495,CHDDD
MODE,90,445.23213,CHDDD
MODE,91,453.59163,CHDDD
MODE,92,453.89689,CHDDD
MODE,93,464.99491,CHDDD
MODE,94,467.73709,CHDDD
MODE,95,471.29035,CHDDD
MODE,96,475.73893,CHDDD
MODE,97,509.37347,CHDDD
MODE,98,509.91419,CHDDD
MODE,99,526.71185,CHDDD
MODE,100,526.94284,CHDDD
MODE,101,530.15201,CHDDD
MODE,102,553.31232,CHDDD
MODE,103,556.56805,CHDDD
MODE,104,563.73684,CHDDD
MODE,105,565.41254,CHDDD
MODE,106,567.31537,CHDDD
MODE,107,574.45111,CHDDD
MODE,108,588.94336,CHDDD
MODE,109,593.3358,CHDDD
MODE,110,606.48428,CHDDD
MODE,111,620.95955,CHDDD
MODE,112,623.94677,CHDDD
MODE,113,637.9887,CHDDD
MODE,114,651.35074,CHDDD
MODE,115,658.04753,CHDDD
MODE,116,658.25876,CHDDD
MODE,117,661.14407,CHDDD
MODE,118,664.23292,CHDDD
MODE,119,688.71895,CHDDD
MODE,120,701.59296,CHDDD
MODE,121,703.35448,CHDDD
MODE,122,704.13348,CHDDD
MODE,123,712.36936,CHDDD
MODE,124,717.807,CHDDD
MODE,125,721.95992,CHDDD
MODE,126,730.86791,CHDDD
MODE,127,739.92104,CHDDD
MODE,128,747.53205,CHDDD
MODE,129,750.66852,CHDDD
MODE,130,763.83454,CHDDD
MODE,131,776.10182,CHDDD
MODE,132,791.97361,CHDDD
MODE,133,792.99125,CHDDD
MODE,134,809.12606,CHDDD
MODE,135,820.82065,CHDDD
MODE,136,827.15473,CHDDD
MODE,137,830.29193,CHDDD
MODE,138,839.26379,CHDDD
MODE,139,840.8675,CHDDD
MODE,140,842.43545,CHDDD
MODE,141,857.77729,CHDDD
MODE,142,859.60443,CHDDD
MODE,143,860.4816,CHDDD
MODE,144,865.10425,CHDDD
MODE,145,877.52631,CHDDD
MODE,146,879.15862,CHDDD
MODE,147,882.63602,CHDDD
MODE,148,892.73667,CHDDD
MODE,149,902.0315,CHDDD
MODE,150,906.82379,CHDDD
MODE,151,921.15583,CHDDD
MODE,152,928.80479,CHDDD
MODE,153,934.94605,CHDDD
MODE,154,938.49728,CHDDD
MODE,155,945.01416,CHDDD
MODE,156,949.61774,CHDDD
MODE,157,952.78156,CHDDD
MODE,158,953.97487,CHDDD
MODE,159,966.23139,CHDDD
MODE,160,974.14476,CHDDD
MODE,161,977.3915,CHDDD
MODE,162,984.06389,CHDDD
MODE,163,984.65869,CHDDD
MODE,164,987.54593,CHDDD
MODE,165,989.75988,CHDDD
MODE,166,990.97521,CHDDD
MODE,167,1000.41248,CHDDD
MODE,168,1007.88646,CHDDD
MODE,169,1013.69755,CHDDD
MODE,170,1018.82477,CHDDD
MODE,171,1021.10515,CHDDD
MODE,172,1028.91863,CHDDD
MODE,173,1030.87003,CHDDD
MODE,174,1032.98569,CHDDD
MODE,175,1036.88432,CHDDD
MODE,176,1037.47979,CHDDD
MODE,177,1039.61115,CHDDD
MODE,178,1052.56487,CHDDD
MODE,179,1060.45074,CHDDD
MODE,180,1069.23146,CHDDD
MODE,181,1072.47229,CHDDD
MODE,182,1076.09717,CHDDD
MODE,183,1076.79306,CHDDD
MODE,184,1076.90182,CHDDD
MODE,185,1077.77188,CHDDD
MODE,186,1078.58624,CHDDD
MODE,187,1082.76911,CHDDD
MODE,188,1094.27565,CHDDD
MODE,189,1105.55971,CHDDD
MODE,190,1115.6088,CHDDD
MODE,191,1126.87792,CHDDD
MODE,192,1129.78994,CHDDD
MODE,193,1130.89528,CHDDD
MODE,194,1138.67461,CHDDD
MODE,195,1139.52789,CHDDD
MODE,196,1140.5781,CHDDD
MODE,197,1150.32203,CHDDD
MODE,198,1158.33552,CHDDD
MODE,199,1167.71959,CHDDD
MODE,200,1173.68764,CHDDD
MODE,201,1186.83244,CHDDD
MODE,202,1197.30921,CHDDD
MODE,203,1204.21354,CHDDD
MODE,204,1204.69119,CHDDD
MODE,205,1206.42372,CHDDD
MODE,206,1214.50882,CHDDD
MODE,207,1218.10583,CHDDD
MODE,208,1220.04552,CHDDD
MODE,209,1235.26095,CHDDD
MODE,210,1236.54661,CHDDD
MODE,211,1239.84411,CHDDD
MODE,212,1242.82353,CHDDD
MODE,213,1249.28936,CHDDD
MODE,214,1251.51475,CHDDD
MODE,215,1255.07874,CHDDD
MODE,216,1263.46832,CHDDD
MODE,217,1265.48556,CHDDD
MODE,218,1272.70131,CHDDD
MODE,219,1273.17533,CHDDD
MODE,220,1277.79055,CHDDD
MODE,221,1294.08987,CHDDD
MODE,222,1296.60226,CHDDD
MODE,223,1300.08395,CHDDD
MODE,224,1302.80387,CHDDD
MODE,225,1303.99799,CHDDD
MODE,226,1309.88189,CHDDD
MODE,227,1312.25672,CHDDD
MODE,228,1320.37039,CHDDD
MODE,229,1321.1648,CHDDD
MODE,230,1324.54812,CHDDD
MODE,231,1327.08603,CHDDD
MODE,232,1331.42088,CHDDD
MODE,233,1343.02402,CHDDD
MODE,234,1347.08958,CHDDD
MODE,235,1353.17599,CHDDD
MODE,236,1355.43829,CHDDD
MODE,237,1358.02266,CHDDD
MODE,238,1359.69838,CHDDD
MODE,239,1365.31164,CHDDD
MODE,240,1370.99417,CHDDD
MODE,241,1372.3823,CHDDD
MODE,242,1377.36922,CHDDD
MODE,243,1380.89377,CHDDD
MODE,244,1382.47995,CHDDD
MODE,245,1386.94678,CHDDD
MODE,246,1388.81873,CHDDD
MODE,247,1395.48958,CHDDD
MODE,248,1398.95423,CHDDD
MODE,249,1400.51934,CHDDD
MODE,250,1405.30932,CHDDD
MODE,251,1410.23101,CHDDD
MODE,252,1416.64493,CHDDD
MODE,253,1428.67184,CHDDD
MODE,254,1438.47888,CHDDD
MODE,255,1440.89249,CHDDD
MODE,256,1444.79447,CHDDD
MODE,257,1448.17871,CHDDD
MODE,258,1451.18484,CHDDD
MODE,259,1461.25601,CHDDD
MODE,260,1469.3465,CHDDD
MODE,261,1471.83475,CHDDD
MODE,262,1477.73888,CHDDD
MODE,263,1482.56034,CHDDD
MODE,264,1487.05749,CHDDD
MODE,265,1489.65376,CHDDD
MODE,266,1500.61456,CHDDD
MODE,267,1501.38738,CHDDD
MODE,268,1503.23794,CHDDD
MODE,269,1505.13698,CHDDD
MODE,270,1507.39459,CHDDD
MODE,271,1509.51893,CHDDD
MODE,272,1511.28464,CHDDD
MODE,273,1511.9617,CHDDD
MODE,274,1512.67852,CHDDD
MODE,275,1514.30566,CHDDD
MODE,276,1517.02118,CHDDD
MODE,277,1520.34987,CHDDD
MODE,278,1520.5022,CHDDD
MODE,279,1521.55147,CHDDD
MODE,280,1522.65048,CHDDD
MODE,281,1526.12894,CHDDD
MODE,282,1527.37278,CHDDD
MODE,283,1529.06386,CHDDD
MODE,284,1529.73582,CHDDD
MODE,285,1531.39558,CHDDD
MODE,286,1567.28961,CHDDD
MODE,287,1570.2811,CHDDD
MODE,288,1616.92624,CHDDD
MODE,289,1638.24964,CHDDD
MODE,290,1642.82641,CHDDD
MODE,291,1645.04981,CHDDD
MODE,292,1665.69438,CHDDD
MODE,293,1674.36414,CHDDD
MODE,294,1678.73399,CHDDD
MODE,295,1692.61149,CHDDD
MODE,296,1715.58911,CHDDD
MODE,297,1728.38697,CHDDD
MODE,298,1754.75076,CHDDD
MODE,299,1811.51905,CHDDD
MODE,300,2194.52832,CHDDD
MODE,301,2326.84822,CHDDD
MODE,302,2337.66581,CHDDD
MODE,303,2969.15664,CHDDD
MODE,304,2981.08891,CHDDD
MODE,305,3006.36362,CHDDD
MODE,306,3020.07486,CHDDD
MODE,307,3021.97307,CHDDD
MODE,308,3030.22729,CHDDD
MODE,309,3032.47881,CHDDD
MODE,310,3032.65807,CHDDD
MODE,311,3041.05189,CHDDD
MODE,312,3042.06353,CHDDD
MODE,313,3046.18085,CHDDD
MODE,314,3051.91759,CHDDD
MODE,315,3052.91069,CHDDD
MODE,316,3053.94283,CHDDD
MODE,317,3056.15179,CHDDD
MODE,318,3060.35289,CHDDD
MODE,319,3063.18455,CHDDD
MODE,320,3065.40288,CHDDD
MODE,321,3065.7672,CHDDD
MODE,322,3068.26056,CHDDD
MODE,323,3071.06658,CHDDD
MODE,324,3083.42549,CHDDD
MODE,325,3085.63308,CHDDD
MODE,326,3085.97325,CHDDD
MODE,327,3087.25531,CHDDD
MODE,328,3095.16633,CHDDD
MODE,329,3104.69131,CHDDD
MODE,330,3106.96188,CHDDD
MODE,331,3110.60772,CHDDD
MODE,332,3112.25919,CHDDD
MODE,333,3112.61173,CHDDD
MODE,334,3113.24268,CHDDD
MODE,335,3113.86716,CHDDD
MODE,336,3114.83508,CHDDD
MODE,337,3114.91301,CHDDD
MODE,338,3121.16942,CHDDD
MODE,339,3126.49433,CHDDD
MODE,340,3130.82293,CHDDD
MODE,341,3134.52091,CHDDD
MODE,342,3137.23725,CHDDD
MODE,343,3140.39927,CHDDD
MODE,344,3146.21394,CHDDD
MODE,345,3147.16087,CHDDD
MODE,346,3148.32151,CHDDD
MODE,347,3153.02926,CHDDD
MODE,348,3165.4097,CHDDD
MODE,349,3171.3659,CHDDD
MODE,350,3172.34597,CHDDD
MODE,351,3176.41744,CHDDD
MODE,352,3190.75082,CHDDD
MODE,353,3197.23089,CHDDD
MODE,354,3199.19625,CHDDD
MODE,355,3203.16726,CHDDD
MODE,356,3208.72502,CHDDD
MODE,357,3304.49183,CHDDD
MODE,358,3400.5075,CHDDD
MODE,359,3529.6439,CHDDD
MODE,360,3692.29805,CHDDD
12-2-1-2-2,,,
MODE,13,4.80856,CDHDD
MODE,14,8.78837,CDHDD
MODE,15,15.08561,CDHDD
MODE,16,18.29761,CDHDD
MODE,17,22.27404,CDHDD
MODE,18,23.7324,CDHDD
MODE,19,29.30492,CDHDD
MODE,20,29.67562,CDHDD
MODE,21,32.4818,CDHDD
MODE,22,34.45231,CDHDD
MODE,23,37.12907,CDHDD
MODE,24,37.61881,CDHDD
MODE,25,42.0161,CDHDD
MODE,26,43.71769,CDHDD
MODE,27,48.19169,CDHDD
MODE,28,52.45484,CDHDD
MODE,29,57.4627,CDHDD
MODE,30,60.19236,CDHDD
MODE,31,60.92006,CDHDD
MODE,32,66.95125,CDHDD
MODE,33,68.4337,CDHDD
MODE,34,71.468,CDHDD
MODE,35,73.19341,CDHDD
MODE,36,75.37474,CDHDD
MODE,37,80.40084,CDHDD
MODE,38,83.63319,CDHDD
MODE,39,90.77795,CDHDD
MODE,40,93.47041,CDHDD
MODE,41,96.36187,CDHDD
MODE,42,96.74983,CDHDD
MODE,43,107.60431,CDHDD
MODE,44,107.98512,CDHDD
MODE,45,108.14891,CDHDD
MODE,46,109.77073,CDHDD
MODE,47,112.71958,CDHDD
MODE,48,118.9782,CDHDD
MODE,49,121.94891,CDHDD
MODE,50,130.16753,CDHDD
MODE,51,134.32093,CDHDD
MODE,52,144.26422,CDHDD
MODE,53,147.39505,CDHDD
MODE,54,152.04473,CDHDD
MODE,55,155.80192,CDHDD
MODE,56,164.78861,CDHDD
MODE,57,169.10768,CDHDD
MODE,58,184.56759,CDHDD
MODE,59,193.68108,CDHDD
MODE,60,203.42052,CDHDD
MODE,61,205.62347,CDHDD
MODE,62,218.90968,CDHDD
MODE,63,222.64727,CDHDD
MODE,64,225.71239,CDHDD
MODE,65,233.90041,CDHDD
MODE,66,247.27941,CDHDD
MODE,67,249.53905,CDHDD
MODE,68,259.52382,CDHDD
MODE,69,268.46638,CDHDD
MODE,70,272.26764,CDHDD
MODE,71,297.27402,CDHDD
MODE,72,303.94608,CDHDD
MODE,73,316.34421,CDHDD
MODE,74,322.73684,CDHDD
MODE,75,323.44646,CDHDD
MODE,76,332.53462,CDHDD
MODE,77,335.96931,CDHDD
MODE,78,338.48674,CDHDD
MODE,79,340.53726,CDHDD
MODE,80,362.36653,CDHDD
MODE,81,379.52625,CDHDD
MODE,82,382.5723,CDHDD
MODE,83,393.00414,CDHDD
MODE,84,405.10931,CDHDD
MODE,85,423.62241,CDHDD
MODE,86,425.69073,CDHDD
MODE,87,426.0661,CDHDD
MODE,88,433.96769,CDHDD
MODE,89,436.81495,CDHDD
MODE,90,445.23213,CDHDD
MODE,91,453.59197,CDHDD
MODE,92,453.89689,CDHDD
MODE,93,464.99492,CDHDD
MODE,94,467.73744,CDHDD
MODE,95,471.29036,CDHDD
MODE,96,475.73894,CDHDD
MODE,97,509.37347,CDHDD
MODE,98,509.9142,CDHDD
MODE,99,526.71192,CDHDD
MODE,100,526.94285,CDHDD
MODE,101,530.15201,CDHDD
MODE,102,553.31232,CDHDD
MODE,103,556.56807,CDHDD
MODE,104,563.73684,CDHDD
MODE,105,565.41256,CDHDD
MODE,106,567.31537,CDHDD
MODE,107,574.45111,CDHDD
MODE,108,588.94062,CDHDD
MODE,109,593.33578,CDHDD
MODE,110,606.48428,CDHDD
MODE,111,620.95959,CDHDD
MODE,112,623.94677,CDHDD
MODE,113,637.9887,CDHDD
MODE,114,651.35074,CDHDD
MODE,115,658.04753,CDHDD
MODE,116,658.25876,CDHDD
MODE,117,661.14407,CDHDD
MODE,118,664.23291,CDHDD
MODE,119,688.71895,CDHDD
MODE,120,701.59251,CDHDD
MODE,121,703.35426,CDHDD
MODE,122,704.1301,CDHDD
MODE,123,712.36935,CDHDD
MODE,124,717.80521,CDHDD
MODE,125,721.9599,CDHDD
MODE,126,730.86789,CDHDD
MODE,127,739.92103,CDHDD
MODE,128,747.53203,CDHDD
MODE,129,750.66835,CDHDD
MODE,130,763.8345,CDHDD
MODE,131,776.10184,CDHDD
MODE,132,791.97359,CDHDD
MODE,133,792.99126,CDHDD
MODE,134,809.12613,CDHDD
MODE,135,820.82064,CDHDD
MODE,136,827.15469,CDHDD
MODE,137,830.29171,CDHDD
MODE,138,839.26427,CDHDD
MODE,139,840.86752,CDHDD
MODE,140,842.43324,CDHDD
MODE,141,857.77686,CDHDD
MODE,142,859.60442,CDHDD
MODE,143,860.48161,CDHDD
MODE,144,865.10426,CDHDD
MODE,145,877.52631,CDHDD
MODE,146,879.15864,CDHDD
MODE,147,882.63602,CDHDD
MODE,148,892.73667,CDHDD
MODE,149,902.03157,CDHDD
MODE,150,906.82379,CDHDD
MODE,151,921.15584,CDHDD
MODE,152,928.80485,CDHDD
MODE,153,934.94603,CDHDD
MODE,154,938.497,CDHDD
MODE,155,945.01419,CDHDD
MODE,156,949.61447,CDHDD
MODE,157,952.78147,CDHDD
MODE,158,953.97385,CDHDD
MODE,159,966.23147,CDHDD
MODE,160,974.14487,CDHDD
MODE,161,977.39151,CDHDD
MODE,162,984.06389,CDHDD
MODE,163,984.65955,CDHDD
MODE,164,987.54605,CDHDD
MODE,165,989.75991,CDHDD
MODE,166,990.97265,CDHDD
MODE,167,1000.41278,CDHDD
MODE,168,1007.88673,CDHDD
MODE,169,1013.69719,CDHDD
MODE,170,1018.82477,CDHDD
MODE,171,1021.10515,CDHDD
MODE,172,1028.9224,CDHDD
MODE,173,1030.87016,CDHDD
MODE,174,1032.9861,CDHDD
MODE,175,1036.93019,CDHDD
MODE,176,1037.482,CDHDD
MODE,177,1052.5631,CDHDD
MODE,178,1054.88331,CDHDD
MODE,179,1060.45187,CDHDD
MODE,180,1069.23149,CDHDD
MODE,181,1070.25329,CDHDD
MODE,182,1076.09707,CDHDD
MODE,183,1076.79245,CDHDD
MODE,184,1076.90271,CDHDD
MODE,185,1077.77195,CDHDD
MODE,186,1082.76764,CDHDD
MODE,187,1083.82358,CDHDD
MODE,188,1094.27556,CDHDD
MODE,189,1105.55959,CDHDD
MODE,190,1115.6088,CDHDD
MODE,191,1126.87793,CDHDD
MODE,192,1129.78969,CDHDD
MODE,193,1130.89517,CDHDD
MODE,194,1138.67464,CDHDD
MODE,195,1139.52861,CDHDD
MODE,196,1140.57809,CDHDD
MODE,197,1150.32206,CDHDD
MODE,198,1158.33469,CDHDD
MODE,199,1167.68356,CDHDD
MODE,200,1173.68745,CDHDD
MODE,201,1186.83253,CDHDD
MODE,202,1197.30921,CDHDD
MODE,203,1204.22233,CDHDD
MODE,204,1204.69106,CDHDD
MODE,205,1206.42354,CDHDD
MODE,206,1214.50793,CDHDD
MODE,207,1218.10584,CDHDD
MODE,208,1220.04474,CDHDD
MODE,209,1235.26181,CDHDD
MODE,210,1236.54916,CDHDD
MODE,211,1239.84401,CDHDD
MODE,212,1242.8213,CDHDD
MODE,213,1249.29044,CDHDD
MODE,214,1251.51512,CDHDD
MODE,215,1255.07832,CDHDD
MODE,216,1263.48324,CDHDD
MODE,217,1265.56009,CDHDD
MODE,218,1272.96738,CDHDD
MODE,219,1273.1514,CDHDD
MODE,220,1277.83989,CDHDD
MODE,221,1294.08637,CDHDD
MODE,222,1296.60043,CDHDD
MODE,223,1300.08408,CDHDD
MODE,224,1302.78966,CDHDD
MODE,225,1303.99799,CDHDD
MODE,226,1309.86776,CDHDD
MODE,227,1312.25557,CDHDD
MODE,228,1320.34178,CDHDD
MODE,229,1321.11603,CDHDD
MODE,230,1324.55748,CDHDD
MODE,231,1327.08537,CDHDD
MODE,232,1331.42234,CDHDD
MODE,233,1337.99802,CDHDD
MODE,234,1338.83604,CDHDD
MODE,235,1343.02696,CDHDD
MODE,236,1347.16222,CDHDD
MODE,237,1353.17981,CDHDD
MODE,238,1355.44254,CDHDD
MODE,239,1358.02412,CDHDD
MODE,240,1370.99318,CDHDD
MODE,241,1372.38013,CDHDD
MODE,242,1377.36725,CDHDD
MODE,243,1380.8904,CDHDD
MODE,244,1382.46229,CDHDD
MODE,245,1386.93135,CDHDD
MODE,246,1388.80226,CDHDD
MODE,247,1395.48956,CDHDD
MODE,248,1398.95419,CDHDD
MODE,249,1400.51838,CDHDD
MODE,250,1405.00851,CDHDD
MODE,251,1410.20702,CDHDD
MODE,252,1416.64437,CDHDD
MODE,253,1428.66784,CDHDD
MODE,254,1438.47825,CDHDD
MODE,255,1440.89249,CDHDD
MODE,256,1444.79432,CDHDD
MODE,257,1448.17872,CDHDD
MODE,258,1451.18432,CDHDD
MODE,259,1461.25149,CDHDD
MODE,260,1469.34647,CDHDD
MODE,261,1471.82687,CDHDD
MODE,262,1477.73885,CDHDD
MODE,263,1482.54296,CDHDD
MODE,264,1487.05737,CDHDD
MODE,265,1489.65368,CDHDD
MODE,266,1500.61449,CDHDD
MODE,267,1501.38667,CDHDD
MODE,268,1503.23802,CDHDD
MODE,269,1505.13709,CDHDD
MODE,270,1507.3947,CDHDD
MODE,271,1509.51779,CDHDD
MODE,272,1511.27993,CDHDD
MODE,273,1511.95213,CDHDD
MODE,274,1512.67096,CDHDD
MODE,275,1514.30448,CDHDD
MODE,276,1517.02118,CDHDD
MODE,277,1520.34971,CDHDD
MODE,278,1520.50199,CDHDD
MODE,279,1521.55146,CDHDD
MODE,280,1522.65047,CDHDD
MODE,281,1526.12894,CDHDD
MODE,282,1527.37259,CDHDD
MODE,283,1529.06383,CDHDD
MODE,284,1529.73309,CDHDD
MODE,285,1531.39454,CDHDD
MODE,286,1567.29016,CDHDD
MODE,287,1570.28093,CDHDD
MODE,288,1616.92527,CDHDD
MODE,289,1638.24372,CDHDD
MODE,290,1642.82745,CDHDD
MODE,291,1645.04969,CDHDD
MODE,292,1665.69437,CDHDD
MODE,293,1674.36398,CDHDD
MODE,294,1678.73393,CDHDD
MODE,295,1692.61161,CDHDD
MODE,296,1715.58909,CDHDD
MODE,297,1728.38676,CDHDD
MODE,298,1754.75056,CDHDD
MODE,299,1811.51904,CDHDD
MODE,300,2200.11515,CDHDD
MODE,301,2337.37611,CDHDD
MODE,302,2347.23929,CDHDD
MODE,303,2969.15664,CDHDD
MODE,304,2981.08891,CDHDD
MODE,305,3006.36329,CDHDD
MODE,306,3020.07485,CDHDD
MODE,307,3021.97306,CDHDD
MODE,308,3030.22729,CDHDD
MODE,309,3032.47881,CDHDD
MODE,310,3032.65807,CDHDD
MODE,311,3041.05189,CDHDD
MODE,312,3042.0635,CDHDD
MODE,313,3046.18066,CDHDD
MODE,314,3051.91599,CDHDD
MODE,315,3052.91069,CDHDD
MODE,316,3053.94283,CDHDD
MODE,317,3056.15177,CDHDD
MODE,318,3060.35323,CDHDD
MODE,319,3063.18455,CDHDD
MODE,320,3065.40288,CDHDD
MODE,321,3065.7672,CDHDD
MODE,322,3068.26054,CDHDD
MODE,323,3071.06657,CDHDD
MODE,324,3083.42549,CDHDD
MODE,325,3085.63266,CDHDD
MODE,326,3085.97324,CDHDD
MODE,327,3087.2553,CDHDD
MODE,328,3095.16633,CDHDD
MODE,329,3104.69129,CDHDD
MODE,330,3106.96182,CDHDD
MODE,331,3110.60724,CDHDD
MODE,332,3112.25915,CDHDD
MODE,333,3112.61161,CDHDD
MODE,334,3113.23585,CDHDD
MODE,335,3113.86716,CDHDD
MODE,336,3114.24764,CDHDD
MODE,337,3114.83516,CDHDD
MODE,338,3114.9131,CDHDD
MODE,339,3121.16943,CDHDD
MODE,340,3126.49483,CDHDD
MODE,341,3130.82985,CDHDD
MODE,342,3134.52092,CDHDD
MODE,343,3137.23748,CDHDD
MODE,344,3140.40034,CDHDD
MODE,345,3146.29111,CDHDD
MODE,346,3148.32147,CDHDD
MODE,347,3153.02811,CDHDD
MODE,348,3165.40954,CDHDD
MODE,349,3171.36583,CDHDD
MODE,350,3172.34597,CDHDD
MODE,351,3176.41743,CDHDD
MODE,352,3190.75084,CDHDD
MODE,353,3197.2309,CDHDD
MODE,354,3199.19624,CDHDD
MODE,355,3203.16726,CDHDD
MODE,356,3208.72498,CDHDD
MODE,357,3304.46996,CDHDD
MODE,358,3400.50758,CDHDD
MODE,359,3529.64391,CDHDD
MODE,360,3692.29806,CDHDD
12-2-2-1-2,,,
MODE,13,4.84032,CDDHD
MODE,14,8.7747,CDDHD
MODE,15,15.28918,CDDHD
MODE,16,18.30628,CDDHD
MODE,17,22.27179,CDDHD
MODE,18,23.72762,CDDHD
MODE,19,29.46487,CDDHD
MODE,20,29.72096,CDDHD
MODE,21,32.56825,CDDHD
MODE,22,34.4676,CDDHD
MODE,23,36.75337,CDDHD
MODE,24,37.33522,CDDHD
MODE,25,42.00169,CDDHD
MODE,26,43.71456,CDDHD
MODE,27,48.38219,CDDHD
MODE,28,52.53714,CDDHD
MODE,29,57.45681,CDDHD
MODE,30,60.16581,CDDHD
MODE,31,60.88255,CDDHD
MODE,32,66.86197,CDDHD
MODE,33,68.41573,CDDHD
MODE,34,71.46803,CDDHD
MODE,35,73.01265,CDDHD
MODE,36,75.28207,CDDHD
MODE,37,80.4278,CDDHD
MODE,38,83.6184,CDDHD
MODE,39,89.4795,CDDHD
MODE,40,91.02378,CDDHD
MODE,41,94.88012,CDDHD
MODE,42,96.41349,CDDHD
MODE,43,107.60244,CDDHD
MODE,44,108.00724,CDDHD
MODE,45,108.13623,CDDHD
MODE,46,112.70103,CDDHD
MODE,47,115.21578,CDDHD
MODE,48,119.21031,CDDHD
MODE,49,122.02387,CDDHD
MODE,50,130.18772,CDDHD
MODE,51,134.3197,CDDHD
MODE,52,144.2628,CDDHD
MODE,53,147.39451,CDDHD
MODE,54,152.059,CDDHD
MODE,55,155.88005,CDDHD
MODE,56,164.79057,CDDHD
MODE,57,169.10797,CDDHD
MODE,58,184.56755,CDDHD
MODE,59,193.68282,CDDHD
MODE,60,203.42071,CDDHD
MODE,61,205.62371,CDDHD
MODE,62,218.90962,CDDHD
MODE,63,222.64723,CDDHD
MODE,64,225.71238,CDDHD
MODE,65,233.90042,CDDHD
MODE,66,247.27937,CDDHD
MODE,67,249.53906,CDDHD
MODE,68,259.52384,CDDHD
MODE,69,268.46637,CDDHD
MODE,70,272.26763,CDDHD
MODE,71,297.27403,CDDHD
MODE,72,303.94607,CDDHD
MODE,73,316.35634,CDDHD
MODE,74,322.73682,CDDHD
MODE,75,323.44658,CDDHD
MODE,76,332.53451,CDDHD
MODE,77,335.97165,CDDHD
MODE,78,338.48674,CDDHD
MODE,79,340.53731,CDDHD
MODE,80,362.36653,CDDHD
MODE,81,379.52624,CDDHD
MODE,82,382.5723,CDDHD
MODE,83,393.00414,CDDHD
MODE,84,405.10931,CDDHD
MODE,85,423.62241,CDDHD
MODE,86,425.69073,CDDHD
MODE,87,426.06654,CDDHD
MODE,88,433.9677,CDDHD
MODE,89,436.81494,CDDHD
MODE,90,445.23214,CDDHD
MODE,91,453.6068,CDDHD
MODE,92,453.89692,CDDHD
MODE,93,464.99497,CDDHD
MODE,94,467.73705,CDDHD
MODE,95,471.29036,CDDHD
MODE,96,475.73894,CDDHD
MODE,97,509.37347,CDDHD
MODE,98,509.91417,CDDHD
MODE,99,526.71243,CDDHD
MODE,100,526.9429,CDDHD
MODE,101,530.15201,CDDHD
MODE,102,553.31232,CDDHD
MODE,103,556.56805,CDDHD
MODE,104,563.73684,CDDHD
MODE,105,565.41252,CDDHD
MODE,106,567.31537,CDDHD
MODE,107,574.45112,CDDHD
MODE,108,588.94248,CDDHD
MODE,109,593.33579,CDDHD
MODE,110,606.48423,CDDHD
MODE,111,620.9595,CDDHD
MODE,112,623.94677,CDDHD
MODE,113,637.9887,CDDHD
MODE,114,651.35074,CDDHD
MODE,115,658.04764,CDDHD
MODE,116,658.25892,CDDHD
MODE,117,661.14405,CDDHD
MODE,118,664.23287,CDDHD
MODE,119,688.71895,CDDHD
MODE,120,701.59392,CDDHD
MODE,121,703.35438,CDDHD
MODE,122,704.13399,CDDHD
MODE,123,712.36935,CDDHD
MODE,124,717.80799,CDDHD
MODE,125,721.96026,CDDHD
MODE,126,730.86789,CDDHD
MODE,127,739.92105,CDDHD
MODE,128,747.53195,CDDHD
MODE,129,750.66843,CDDHD
MODE,130,763.83448,CDDHD
MODE,131,776.10175,CDDHD
MODE,132,791.97336,CDDHD
MODE,133,792.99123,CDDHD
MODE,134,809.12595,CDDHD
MODE,135,820.8206,CDDHD
MODE,136,827.15464,CDDHD
MODE,137,830.29164,CDDHD
MODE,138,839.261,CDDHD
MODE,139,840.86744,CDDHD
MODE,140,842.43603,CDDHD
MODE,141,857.77827,CDDHD
MODE,142,859.60436,CDDHD
MODE,143,860.4816,CDDHD
